# CSV generated from:L
# https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-018-04647-1/MediaObjects/41467_2018_4647_MOESM4_ESM.xlsx
# Supplementary Data 1. Experimentally identified gold standard SL interactions,,,,,,
# ,,,,,,
gene1,gene2,gene1 perturbation,gene2 perturbation,PMID,cancer type tested,SL
BLM,CYP51A1,mut,shRNA,24104479,COAD,0
BLM,ADCY4,mut,shRNA,24104479,COAD,0
BLM,IRF7,mut,shRNA,24104479,COAD,0
BLM,MEF2C,mut,shRNA,24104479,COAD,0
BLM,FAM26E,mut,shRNA,24104479,COAD,0
BLM,PEX1,mut,shRNA,24104479,COAD,0
BLM,RBBP6,mut,shRNA,24104479,COAD,0
BLM,TTC23L,mut,shRNA,24104479,COAD,0
BLM,PLAGL1,mut,shRNA,24104479,COAD,0
BLM,RAPGEF5,mut,shRNA,24104479,COAD,0
BLM,TREML2,mut,shRNA,24104479,COAD,0
BLM,CABP4,mut,shRNA,24104479,COAD,0
BLM,OR2G2,mut,shRNA,24104479,COAD,0
BLM,PLAC1L,mut,shRNA,24104479,COAD,0
BLM,OXR1,mut,shRNA,24104479,COAD,0
BLM,KRTCAP2,mut,shRNA,24104479,COAD,0
BLM,SOCS4,mut,shRNA,24104479,COAD,0
BLM,LMBR1,mut,shRNA,24104479,COAD,0
BLM,TERF1,mut,shRNA,24104479,COAD,0
BLM,GCSH,mut,shRNA,24104479,COAD,0
BLM,CLDN9,mut,shRNA,24104479,COAD,0
BLM,NTN1,mut,shRNA,24104479,COAD,0
BLM,KIF2B,mut,shRNA,24104479,COAD,0
BLM,STK17A,mut,shRNA,24104479,COAD,0
BLM,ASPHD2,mut,shRNA,24104479,COAD,0
BLM,TMEM130,mut,shRNA,24104479,COAD,0
BLM,ADSL,mut,shRNA,24104479,COAD,0
BLM,C9orf24,mut,shRNA,24104479,COAD,0
BLM,PRDM9,mut,shRNA,24104479,COAD,0
BLM,NGEF,mut,shRNA,24104479,COAD,0
BLM,UHRF1BP1L,mut,shRNA,24104479,COAD,0
BLM,SYNPO2L,mut,shRNA,24104479,COAD,0
BLM,ZNF354B,mut,shRNA,24104479,COAD,0
BLM,GPR101,mut,shRNA,24104479,COAD,0
BLM,ZNF530,mut,shRNA,24104479,COAD,0
BLM,INPP5J,mut,shRNA,24104479,COAD,0
BLM,CBX6,mut,shRNA,24104479,COAD,1
BLM,PFN4,mut,shRNA,24104479,COAD,0
BLM,MYADML,mut,shRNA,24104479,COAD,0
BLM,APPL2,mut,shRNA,24104479,COAD,0
BLM,PSMD4,mut,shRNA,24104479,COAD,1
BLM,NR4A1,mut,shRNA,24104479,COAD,0
BLM,NOS1,mut,shRNA,24104479,COAD,0
BLM,CCDC69,mut,shRNA,24104479,COAD,0
BLM,EXOC7,mut,shRNA,24104479,COAD,0
BLM,CGN,mut,shRNA,24104479,COAD,0
BLM,PCDHA11,mut,shRNA,24104479,COAD,0
BLM,DHX34,mut,shRNA,24104479,COAD,0
BLM,KRT72,mut,shRNA,24104479,COAD,0
BLM,LRRC8E,mut,shRNA,24104479,COAD,0
BLM,ABCG1,mut,shRNA,24104479,COAD,0
BLM,STMN3,mut,shRNA,24104479,COAD,0
BLM,SLC38A1,mut,shRNA,24104479,COAD,0
BLM,TWSG1,mut,shRNA,24104479,COAD,0
BLM,FBXO17,mut,shRNA,24104479,COAD,0
BLM,LRRC36,mut,shRNA,24104479,COAD,0
BLM,KRT13,mut,shRNA,24104479,COAD,0
BLM,KIAA0895,mut,shRNA,24104479,COAD,0
BLM,PYGL,mut,shRNA,24104479,COAD,0
BLM,SSR4,mut,shRNA,24104479,COAD,0
BLM,ATAD2B,mut,shRNA,24104479,COAD,0
BLM,HIST1H2AA,mut,shRNA,24104479,COAD,0
BLM,CYP2S1,mut,shRNA,24104479,COAD,0
BLM,CCDC64,mut,shRNA,24104479,COAD,0
BLM,SYCP1,mut,shRNA,24104479,COAD,0
BLM,FOXD2,mut,shRNA,24104479,COAD,0
BLM,SCARB1,mut,shRNA,24104479,COAD,0
BLM,PHF20,mut,shRNA,24104479,COAD,0
BLM,CHRNG,mut,shRNA,24104479,COAD,0
BLM,ATR,mut,shRNA,24104479,COAD,0
BLM,CBLL1,mut,shRNA,24104479,COAD,0
BLM,FAM160A2,mut,shRNA,24104479,COAD,0
BLM,MINK1,mut,shRNA,24104479,COAD,0
BLM,TNFSF9,mut,shRNA,24104479,COAD,0
BLM,CACNG1,mut,shRNA,24104479,COAD,0
BLM,SLC17A3,mut,shRNA,24104479,COAD,0
BLM,SLC3A1,mut,shRNA,24104479,COAD,0
BLM,TNFSF13B,mut,shRNA,24104479,COAD,0
BLM,C3orf59,mut,shRNA,24104479,COAD,0
BLM,DCAF4,mut,shRNA,24104479,COAD,0
BLM,TEX15,mut,shRNA,24104479,COAD,0
BLM,EPB41L5,mut,shRNA,24104479,COAD,0
BLM,DTX2,mut,shRNA,24104479,COAD,0
BLM,GNG3,mut,shRNA,24104479,COAD,0
BLM,FAM123B,mut,shRNA,24104479,COAD,0
BLM,RSBN1,mut,shRNA,24104479,COAD,0
BLM,PLA2G15,mut,shRNA,24104479,COAD,0
BLM,PEX5L,mut,shRNA,24104479,COAD,0
BLM,PART1,mut,shRNA,24104479,COAD,0
BLM,PAPSS2,mut,shRNA,24104479,COAD,0
BLM,C14orf37,mut,shRNA,24104479,COAD,0
BLM,UPB1,mut,shRNA,24104479,COAD,0
BLM,TEAD3,mut,shRNA,24104479,COAD,0
BLM,TRPV2,mut,shRNA,24104479,COAD,0
BLM,SLC26A9,mut,shRNA,24104479,COAD,0
BLM,ZNF652,mut,shRNA,24104479,COAD,0
BLM,OR10Z1,mut,shRNA,24104479,COAD,0
BLM,CLEC5A,mut,shRNA,24104479,COAD,0
BLM,GJB1,mut,shRNA,24104479,COAD,0
BLM,ZMYND10,mut,shRNA,24104479,COAD,0
BLM,UBFD1,mut,shRNA,24104479,COAD,0
BLM,MAPK11,mut,shRNA,24104479,COAD,0
BLM,FOXR1,mut,shRNA,24104479,COAD,0
BLM,MMADHC,mut,shRNA,24104479,COAD,0
BLM,RPF1,mut,shRNA,24104479,COAD,0
BLM,ASAP3,mut,shRNA,24104479,COAD,0
BLM,PNPLA6,mut,shRNA,24104479,COAD,0
BLM,ZCCHC12,mut,shRNA,24104479,COAD,0
BLM,ZSWIM1,mut,shRNA,24104479,COAD,0
BLM,HIST1H2AL,mut,shRNA,24104479,COAD,0
BLM,NDUFA11,mut,shRNA,24104479,COAD,0
BLM,HIST1H2BJ,mut,shRNA,24104479,COAD,0
BLM,TRIM10,mut,shRNA,24104479,COAD,0
BLM,IFI16,mut,shRNA,24104479,COAD,0
BLM,IL10RB,mut,shRNA,24104479,COAD,0
BLM,SCRN1,mut,shRNA,24104479,COAD,0
BLM,SLC37A1,mut,shRNA,24104479,COAD,0
BLM,IL17C,mut,shRNA,24104479,COAD,0
BLM,ZNF329,mut,shRNA,24104479,COAD,0
BLM,GCM1,mut,shRNA,24104479,COAD,0
BLM,OSBPL7,mut,shRNA,24104479,COAD,0
BLM,CTNNA2,mut,shRNA,24104479,COAD,0
BLM,CETN1,mut,shRNA,24104479,COAD,0
BLM,HSD11B1L,mut,shRNA,24104479,COAD,0
BLM,C22orf34,mut,shRNA,24104479,COAD,0
BLM,APOA1,mut,shRNA,24104479,COAD,0
BLM,AP1M1,mut,shRNA,24104479,COAD,0
BLM,RMI1,mut,shRNA,24104479,COAD,0
BLM,NAGPA,mut,shRNA,24104479,COAD,0
BLM,PKD1,mut,shRNA,24104479,COAD,0
BLM,ZHX1,mut,shRNA,24104479,COAD,0
BLM,GPR155,mut,shRNA,24104479,COAD,0
BLM,ST13,mut,shRNA,24104479,COAD,0
BLM,TXN,mut,shRNA,24104479,COAD,0
BLM,OR56A4,mut,shRNA,24104479,COAD,0
BLM,NOX3,mut,shRNA,24104479,COAD,0
BLM,GAK,mut,shRNA,24104479,COAD,0
BLM,INSRR,mut,shRNA,24104479,COAD,0
BLM,PHLDB1,mut,shRNA,24104479,COAD,0
BLM,CCDC150,mut,shRNA,24104479,COAD,0
BLM,PARVA,mut,shRNA,24104479,COAD,0
BLM,ZNF502,mut,shRNA,24104479,COAD,0
BLM,DYNLT3,mut,shRNA,24104479,COAD,0
BLM,HIST1H3G,mut,shRNA,24104479,COAD,0
BLM,CCDC52,mut,shRNA,24104479,COAD,0
BLM,DSCAML1,mut,shRNA,24104479,COAD,0
BLM,MAN2A1,mut,shRNA,24104479,COAD,0
BLM,GLCE,mut,shRNA,24104479,COAD,0
BLM,MPP4,mut,shRNA,24104479,COAD,0
BLM,ENTPD8,mut,shRNA,24104479,COAD,0
BLM,PION,mut,shRNA,24104479,COAD,0
BLM,PKHD1,mut,shRNA,24104479,COAD,0
BLM,PSMA5,mut,shRNA,24104479,COAD,0
BLM,C12orf29,mut,shRNA,24104479,COAD,0
BLM,LDOC1L,mut,shRNA,24104479,COAD,0
BLM,PBX1,mut,shRNA,24104479,COAD,0
BLM,LRCH4,mut,shRNA,24104479,COAD,0
BLM,RPN1,mut,shRNA,24104479,COAD,0
BLM,ROBO1,mut,shRNA,24104479,COAD,0
BLM,ZSCAN12,mut,shRNA,24104479,COAD,0
BLM,PITPNC1,mut,shRNA,24104479,COAD,0
BLM,TNFRSF18,mut,shRNA,24104479,COAD,0
BLM,HIST1H2BF,mut,shRNA,24104479,COAD,0
BLM,ATXN1,mut,shRNA,24104479,COAD,0
BLM,DOCK8,mut,shRNA,24104479,COAD,0
BLM,ZNF781,mut,shRNA,24104479,COAD,0
BLM,AFTPH,mut,shRNA,24104479,COAD,0
BLM,FEZ2,mut,shRNA,24104479,COAD,0
BLM,HSPD1,mut,shRNA,24104479,COAD,0
BLM,POLR1D,mut,shRNA,24104479,COAD,0
BLM,PAX7,mut,shRNA,24104479,COAD,0
BLM,FFAR1,mut,shRNA,24104479,COAD,0
BLM,GCC2,mut,shRNA,24104479,COAD,0
BLM,CERKL,mut,shRNA,24104479,COAD,0
BLM,PSMG1,mut,shRNA,24104479,COAD,0
BLM,OSBPL10,mut,shRNA,24104479,COAD,0
BLM,IRF3,mut,shRNA,24104479,COAD,0
BLM,ASPN,mut,shRNA,24104479,COAD,0
BLM,ATP6V0A1,mut,shRNA,24104479,COAD,0
BLM,CLCN1,mut,shRNA,24104479,COAD,0
BLM,ZFPL1,mut,shRNA,24104479,COAD,0
BLM,TCTE3,mut,shRNA,24104479,COAD,0
BLM,LEPROT,mut,shRNA,24104479,COAD,0
BLM,PARS2,mut,shRNA,24104479,COAD,0
BLM,SLC5A12,mut,shRNA,24104479,COAD,0
BLM,PAIP1,mut,shRNA,24104479,COAD,0
BLM,KLHL15,mut,shRNA,24104479,COAD,0
BLM,SLC2A13,mut,shRNA,24104479,COAD,1
BLM,SLCO1C1,mut,shRNA,24104479,COAD,0
BLM,RBM10,mut,shRNA,24104479,COAD,0
BLM,COPG2,mut,shRNA,24104479,COAD,0
BLM,VWA5A,mut,shRNA,24104479,COAD,0
BLM,HOXA11,mut,shRNA,24104479,COAD,0
BLM,ZNF135,mut,shRNA,24104479,COAD,0
BLM,HACE1,mut,shRNA,24104479,COAD,0
BLM,CIC,mut,shRNA,24104479,COAD,1
BLM,KPNA4,mut,shRNA,24104479,COAD,0
BLM,HIC2,mut,shRNA,24104479,COAD,0
BLM,GPR55,mut,shRNA,24104479,COAD,0
BLM,KIAA1377,mut,shRNA,24104479,COAD,0
BLM,ASNA1,mut,shRNA,24104479,COAD,0
BLM,IRX3,mut,shRNA,24104479,COAD,0
BLM,PAPD7,mut,shRNA,24104479,COAD,0
BLM,ERI2,mut,shRNA,24104479,COAD,0
BLM,RGS16,mut,shRNA,24104479,COAD,0
BLM,ZCCHC24,mut,shRNA,24104479,COAD,0
BLM,SLC16A12,mut,shRNA,24104479,COAD,0
BLM,FAAH2,mut,shRNA,24104479,COAD,0
BLM,SLITRK6,mut,shRNA,24104479,COAD,0
BLM,EDIL3,mut,shRNA,24104479,COAD,0
BLM,PNRC2,mut,shRNA,24104479,COAD,0
BLM,MPST,mut,shRNA,24104479,COAD,0
BLM,FAM5C,mut,shRNA,24104479,COAD,0
BLM,LHX3,mut,shRNA,24104479,COAD,0
BLM,WFDC13,mut,shRNA,24104479,COAD,0
BLM,C14orf93,mut,shRNA,24104479,COAD,0
BLM,FEM1C,mut,shRNA,24104479,COAD,0
BLM,HGS,mut,shRNA,24104479,COAD,0
BLM,EML4,mut,shRNA,24104479,COAD,0
BLM,RTN4R,mut,shRNA,24104479,COAD,0
BLM,GLYATL2,mut,shRNA,24104479,COAD,0
BLM,MUTED,mut,shRNA,24104479,COAD,0
BLM,ACTA1,mut,shRNA,24104479,COAD,0
BLM,ZNF577,mut,shRNA,24104479,COAD,0
BLM,AKD1,mut,shRNA,24104479,COAD,0
BLM,MIER3,mut,shRNA,24104479,COAD,0
BLM,WNT5A,mut,shRNA,24104479,COAD,0
BLM,RHEB,mut,shRNA,24104479,COAD,0
BLM,PDIA4,mut,shRNA,24104479,COAD,0
BLM,CPAMD8,mut,shRNA,24104479,COAD,0
BLM,NPTX1,mut,shRNA,24104479,COAD,0
BLM,NDUFAB1,mut,shRNA,24104479,COAD,0
BLM,PCSK5,mut,shRNA,24104479,COAD,0
BLM,SH3GL1,mut,shRNA,24104479,COAD,0
BLM,FAM50B,mut,shRNA,24104479,COAD,0
BLM,DLEU2,mut,shRNA,24104479,COAD,0
BLM,OLIG2,mut,shRNA,24104479,COAD,0
BLM,ACP5,mut,shRNA,24104479,COAD,0
BLM,QPCTL,mut,shRNA,24104479,COAD,0
BLM,ST6GALNAC5,mut,shRNA,24104479,COAD,0
BLM,H2AFY,mut,shRNA,24104479,COAD,0
BLM,DUSP1,mut,shRNA,24104479,COAD,0
BLM,CITED2,mut,shRNA,24104479,COAD,0
BLM,MOCS2,mut,shRNA,24104479,COAD,0
BLM,SLC39A14,mut,shRNA,24104479,COAD,0
BLM,LPGAT1,mut,shRNA,24104479,COAD,0
BLM,RTP3,mut,shRNA,24104479,COAD,0
BLM,PHF14,mut,shRNA,24104479,COAD,0
BLM,HIF1A,mut,shRNA,24104479,COAD,0
BLM,CCR9,mut,shRNA,24104479,COAD,0
BLM,WFIKKN2,mut,shRNA,24104479,COAD,0
BLM,RGN,mut,shRNA,24104479,COAD,0
BLM,ZNF232,mut,shRNA,24104479,COAD,0
BLM,ANXA5,mut,shRNA,24104479,COAD,0
BLM,PRKAR2A,mut,shRNA,24104479,COAD,0
BLM,SLC7A3,mut,shRNA,24104479,COAD,0
BLM,CCNG2,mut,shRNA,24104479,COAD,0
BLM,TMEM50B,mut,shRNA,24104479,COAD,0
BLM,GRIK4,mut,shRNA,24104479,COAD,0
BLM,THBS3,mut,shRNA,24104479,COAD,0
BLM,ITGB3BP,mut,shRNA,24104479,COAD,0
BLM,CEP72,mut,shRNA,24104479,COAD,0
BLM,FAM19A2,mut,shRNA,24104479,COAD,0
BLM,GAL,mut,shRNA,24104479,COAD,0
BLM,STYXL1,mut,shRNA,24104479,COAD,0
BLM,LCN6,mut,shRNA,24104479,COAD,0
BLM,AANAT,mut,shRNA,24104479,COAD,0
BLM,PCDHB11,mut,shRNA,24104479,COAD,0
BLM,PGA5,mut,shRNA,24104479,COAD,0
BLM,RIT1,mut,shRNA,24104479,COAD,0
BLM,LPAR1,mut,shRNA,24104479,COAD,0
BLM,RNF186,mut,shRNA,24104479,COAD,0
BLM,AVPR1A,mut,shRNA,24104479,COAD,0
BLM,RAB6C,mut,shRNA,24104479,COAD,0
BLM,RBM12B,mut,shRNA,24104479,COAD,1
BLM,FGF23,mut,shRNA,24104479,COAD,0
BLM,C1QTNF9,mut,shRNA,24104479,COAD,0
BLM,TBL1X,mut,shRNA,24104479,COAD,0
BLM,ATG16L1,mut,shRNA,24104479,COAD,0
BLM,KRT27,mut,shRNA,24104479,COAD,0
BLM,GTSF1,mut,shRNA,24104479,COAD,0
BLM,E2F6,mut,shRNA,24104479,COAD,0
BLM,PRTN3,mut,shRNA,24104479,COAD,1
BLM,TMUB2,mut,shRNA,24104479,COAD,0
BLM,TSPAN1,mut,shRNA,24104479,COAD,0
BLM,CCDC144NL,mut,shRNA,24104479,COAD,0
BLM,TAS2R50,mut,shRNA,24104479,COAD,0
BLM,RNF115,mut,shRNA,24104479,COAD,0
BLM,PROL1,mut,shRNA,24104479,COAD,0
BLM,PRPS1L1,mut,shRNA,24104479,COAD,0
BLM,UBTF,mut,shRNA,24104479,COAD,0
BLM,THTPA,mut,shRNA,24104479,COAD,0
BLM,ADORA3,mut,shRNA,24104479,COAD,0
BLM,MPI,mut,shRNA,24104479,COAD,0
BLM,ANXA9,mut,shRNA,24104479,COAD,0
BLM,ZDHHC22,mut,shRNA,24104479,COAD,0
BLM,C11orf51,mut,shRNA,24104479,COAD,0
BLM,TRAPPC6B,mut,shRNA,24104479,COAD,0
BLM,SMPD2,mut,shRNA,24104479,COAD,0
BLM,RBM33,mut,shRNA,24104479,COAD,0
BLM,SYNC,mut,shRNA,24104479,COAD,0
BLM,IL17RD,mut,shRNA,24104479,COAD,0
BLM,DSEL,mut,shRNA,24104479,COAD,0
BLM,KCNS1,mut,shRNA,24104479,COAD,0
BLM,MAML3,mut,shRNA,24104479,COAD,0
BLM,ARHGEF3,mut,shRNA,24104479,COAD,0
BLM,ERAP1,mut,shRNA,24104479,COAD,0
BLM,FOXN1,mut,shRNA,24104479,COAD,0
BLM,UPF3B,mut,shRNA,24104479,COAD,0
BLM,NEUROD2,mut,shRNA,24104479,COAD,0
BLM,EFHC2,mut,shRNA,24104479,COAD,0
BLM,BNC1,mut,shRNA,24104479,COAD,0
BLM,C4orf35,mut,shRNA,24104479,COAD,0
BLM,CCL19,mut,shRNA,24104479,COAD,0
BLM,LECT1,mut,shRNA,24104479,COAD,0
BLM,HN1,mut,shRNA,24104479,COAD,0
BLM,GOT1,mut,shRNA,24104479,COAD,0
BLM,INF2,mut,shRNA,24104479,COAD,0
BLM,KRT78,mut,shRNA,24104479,COAD,0
BLM,EXT1,mut,shRNA,24104479,COAD,0
BLM,CYP3A7,mut,shRNA,24104479,COAD,0
BLM,OPHN1,mut,shRNA,24104479,COAD,0
BLM,ZNF254,mut,shRNA,24104479,COAD,0
BLM,EDNRA,mut,shRNA,24104479,COAD,0
BLM,SHCBP1,mut,shRNA,24104479,COAD,0
BLM,ENTPD4,mut,shRNA,24104479,COAD,0
BLM,RC3H2,mut,shRNA,24104479,COAD,0
BLM,LCP1,mut,shRNA,24104479,COAD,0
BLM,CDKN2AIP,mut,shRNA,24104479,COAD,0
BLM,SKA1,mut,shRNA,24104479,COAD,0
BLM,S100A10,mut,shRNA,24104479,COAD,0
BLM,ZNF643,mut,shRNA,24104479,COAD,0
BLM,DALRD3,mut,shRNA,24104479,COAD,0
BLM,HINT3,mut,shRNA,24104479,COAD,0
BLM,ELOVL3,mut,shRNA,24104479,COAD,0
BLM,SOX4,mut,shRNA,24104479,COAD,0
BLM,CDK20,mut,shRNA,24104479,COAD,0
BLM,NT5C2,mut,shRNA,24104479,COAD,0
BLM,KANK2,mut,shRNA,24104479,COAD,0
BLM,AASDHPPT,mut,shRNA,24104479,COAD,0
BLM,SLC27A2,mut,shRNA,24104479,COAD,0
BLM,LMBR1L,mut,shRNA,24104479,COAD,0
BLM,PIGP,mut,shRNA,24104479,COAD,0
BLM,NIPBL,mut,shRNA,24104479,COAD,0
BLM,SNRNP48,mut,shRNA,24104479,COAD,0
BLM,GINS2,mut,shRNA,24104479,COAD,0
BLM,CYP4A22,mut,shRNA,24104479,COAD,0
BLM,BHMT2,mut,shRNA,24104479,COAD,0
BLM,DDX26B,mut,shRNA,24104479,COAD,0
BLM,USP22,mut,shRNA,24104479,COAD,0
BLM,TREML4,mut,shRNA,24104479,COAD,0
BLM,SIRT1,mut,shRNA,24104479,COAD,0
BLM,C1orf174,mut,shRNA,24104479,COAD,0
BLM,FANCC,mut,shRNA,24104479,COAD,0
BLM,CHI3L2,mut,shRNA,24104479,COAD,0
BLM,RBM25,mut,shRNA,24104479,COAD,0
BLM,PEF1,mut,shRNA,24104479,COAD,0
BLM,ZNF581,mut,shRNA,24104479,COAD,0
BLM,PLEKHG4B,mut,shRNA,24104479,COAD,0
BLM,R3HDM1,mut,shRNA,24104479,COAD,0
BLM,CASC3,mut,shRNA,24104479,COAD,0
BLM,TRIM38,mut,shRNA,24104479,COAD,0
BLM,CPA4,mut,shRNA,24104479,COAD,0
BLM,ZNF26,mut,shRNA,24104479,COAD,0
BLM,SPHKAP,mut,shRNA,24104479,COAD,0
BLM,SH3BGRL2,mut,shRNA,24104479,COAD,0
BLM,CYP2J2,mut,shRNA,24104479,COAD,0
BLM,SMYD2,mut,shRNA,24104479,COAD,0
BLM,MTDH,mut,shRNA,24104479,COAD,0
BLM,ADNP,mut,shRNA,24104479,COAD,0
BLM,TNNI3,mut,shRNA,24104479,COAD,1
BLM,NXN,mut,shRNA,24104479,COAD,0
BLM,COMMD2,mut,shRNA,24104479,COAD,0
BLM,TSPAN4,mut,shRNA,24104479,COAD,0
BLM,BMX,mut,shRNA,24104479,COAD,0
BLM,PPIP5K2,mut,shRNA,24104479,COAD,0
BLM,CTU1,mut,shRNA,24104479,COAD,1
BLM,TPM1,mut,shRNA,24104479,COAD,0
BLM,ERMP1,mut,shRNA,24104479,COAD,0
BLM,CACNG2,mut,shRNA,24104479,COAD,0
BLM,CDX4,mut,shRNA,24104479,COAD,0
BLM,ILDR2,mut,shRNA,24104479,COAD,0
BLM,PACSIN1,mut,shRNA,24104479,COAD,0
BLM,IDUA,mut,shRNA,24104479,COAD,0
BLM,SEMA6A,mut,shRNA,24104479,COAD,0
BLM,FSTL1,mut,shRNA,24104479,COAD,0
BLM,ZNF707,mut,shRNA,24104479,COAD,0
BLM,SMPD1,mut,shRNA,24104479,COAD,0
BLM,B4GALT6,mut,shRNA,24104479,COAD,0
BLM,CENPJ,mut,shRNA,24104479,COAD,0
BLM,PFKM,mut,shRNA,24104479,COAD,0
BLM,SDC3,mut,shRNA,24104479,COAD,0
BLM,PSTPIP1,mut,shRNA,24104479,COAD,0
BLM,C9orf131,mut,shRNA,24104479,COAD,0
BLM,ZBTB2,mut,shRNA,24104479,COAD,0
BLM,TAF9,mut,shRNA,24104479,COAD,0
BLM,CTNND2,mut,shRNA,24104479,COAD,0
BLM,PIGA,mut,shRNA,24104479,COAD,0
BLM,CSTF3,mut,shRNA,24104479,COAD,0
BLM,DBI,mut,shRNA,24104479,COAD,1
BLM,RBM22,mut,shRNA,24104479,COAD,0
BLM,ITK,mut,shRNA,24104479,COAD,0
BLM,ABTB2,mut,shRNA,24104479,COAD,0
BLM,SYNPO2,mut,shRNA,24104479,COAD,0
BLM,WHSC1,mut,shRNA,24104479,COAD,0
BLM,LECT2,mut,shRNA,24104479,COAD,0
BLM,ANXA4,mut,shRNA,24104479,COAD,0
BLM,GAL3ST1,mut,shRNA,24104479,COAD,0
BLM,N4BP2L1,mut,shRNA,24104479,COAD,0
BLM,TXNRD1,mut,shRNA,24104479,COAD,0
BLM,SLC39A4,mut,shRNA,24104479,COAD,0
BLM,HIRA,mut,shRNA,24104479,COAD,0
BLM,NOSTRIN,mut,shRNA,24104479,COAD,0
BLM,THOC5,mut,shRNA,24104479,COAD,0
BLM,HNF4G,mut,shRNA,24104479,COAD,0
BLM,SDCCAG8,mut,shRNA,24104479,COAD,0
BLM,RCE1,mut,shRNA,24104479,COAD,0
BLM,RIC3,mut,shRNA,24104479,COAD,0
BLM,GLIS3,mut,shRNA,24104479,COAD,0
BLM,IGSF9,mut,shRNA,24104479,COAD,0
BLM,CCND1,mut,shRNA,24104479,COAD,0
BLM,C14orf159,mut,shRNA,24104479,COAD,0
BLM,SLC30A3,mut,shRNA,24104479,COAD,0
BLM,PRL,mut,shRNA,24104479,COAD,0
BLM,C16orf5,mut,shRNA,24104479,COAD,0
BLM,SULT4A1,mut,shRNA,24104479,COAD,0
BLM,GAPDHS,mut,shRNA,24104479,COAD,0
BLM,ADA,mut,shRNA,24104479,COAD,0
BLM,TMEM92,mut,shRNA,24104479,COAD,0
BLM,RDH16,mut,shRNA,24104479,COAD,0
BLM,GHSR,mut,shRNA,24104479,COAD,0
BLM,ACYP1,mut,shRNA,24104479,COAD,0
BLM,SPHK1,mut,shRNA,24104479,COAD,0
BLM,IFT81,mut,shRNA,24104479,COAD,0
BLM,SMARCD1,mut,shRNA,24104479,COAD,0
BLM,PHF8,mut,shRNA,24104479,COAD,0
BLM,SLC9A6,mut,shRNA,24104479,COAD,0
BLM,C10orf4,mut,shRNA,24104479,COAD,0
BLM,CNPY2,mut,shRNA,24104479,COAD,1
BLM,DHX40,mut,shRNA,24104479,COAD,0
BLM,NUDT10,mut,shRNA,24104479,COAD,0
BLM,GABRQ,mut,shRNA,24104479,COAD,0
BLM,KITLG,mut,shRNA,24104479,COAD,0
BLM,ICAM4,mut,shRNA,24104479,COAD,0
BLM,DDO,mut,shRNA,24104479,COAD,0
BLM,S1PR4,mut,shRNA,24104479,COAD,0
BLM,TSC22D2,mut,shRNA,24104479,COAD,0
BLM,CD84,mut,shRNA,24104479,COAD,0
BLM,CLU,mut,shRNA,24104479,COAD,0
BLM,LATS2,mut,shRNA,24104479,COAD,0
BLM,GJB4,mut,shRNA,24104479,COAD,0
BLM,GIMAP2,mut,shRNA,24104479,COAD,0
BLM,EGR2,mut,shRNA,24104479,COAD,0
BLM,CPS1,mut,shRNA,24104479,COAD,0
BLM,KRT10,mut,shRNA,24104479,COAD,0
BLM,KLHL32,mut,shRNA,24104479,COAD,0
BLM,SSX1,mut,shRNA,24104479,COAD,0
BLM,TMEM5,mut,shRNA,24104479,COAD,0
BLM,HGD,mut,shRNA,24104479,COAD,0
BLM,LAMA4,mut,shRNA,24104479,COAD,0
BLM,GDPD2,mut,shRNA,24104479,COAD,0
BLM,EVPL,mut,shRNA,24104479,COAD,0
BLM,ACTL7B,mut,shRNA,24104479,COAD,0
BLM,NSMCE1,mut,shRNA,24104479,COAD,0
BLM,CSNK1G1,mut,shRNA,24104479,COAD,0
BLM,SULF1,mut,shRNA,24104479,COAD,0
BLM,SSH3,mut,shRNA,24104479,COAD,0
BLM,ATP11B,mut,shRNA,24104479,COAD,0
BLM,DHRS7B,mut,shRNA,24104479,COAD,0
BLM,PCDHB13,mut,shRNA,24104479,COAD,0
BLM,ONECUT2,mut,shRNA,24104479,COAD,0
BLM,ELL3,mut,shRNA,24104479,COAD,0
BLM,ATF7IP,mut,shRNA,24104479,COAD,0
BLM,ZNF787,mut,shRNA,24104479,COAD,0
BLM,FIP1L1,mut,shRNA,24104479,COAD,0
BLM,CTNNBL1,mut,shRNA,24104479,COAD,0
BLM,ZNF425,mut,shRNA,24104479,COAD,0
BLM,ZNF675,mut,shRNA,24104479,COAD,0
BLM,ITSN1,mut,shRNA,24104479,COAD,0
BLM,ORM1,mut,shRNA,24104479,COAD,0
BLM,CD5L,mut,shRNA,24104479,COAD,0
BLM,C21orf7,mut,shRNA,24104479,COAD,0
BLM,GALM,mut,shRNA,24104479,COAD,0
BLM,GABARAP,mut,shRNA,24104479,COAD,0
BLM,ANXA1,mut,shRNA,24104479,COAD,0
BLM,SOX6,mut,shRNA,24104479,COAD,0
BLM,TBP,mut,shRNA,24104479,COAD,0
BLM,NEDD1,mut,shRNA,24104479,COAD,0
BLM,SNX1,mut,shRNA,24104479,COAD,0
BLM,TGIF1,mut,shRNA,24104479,COAD,0
BLM,STXBP3,mut,shRNA,24104479,COAD,0
BLM,TICAM1,mut,shRNA,24104479,COAD,0
BLM,C6orf223,mut,shRNA,24104479,COAD,0
BLM,SWAP70,mut,shRNA,24104479,COAD,1
